timestamp,assembly,sensor,value
2005-09-22T10:39:35+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:36+00:00,GasTurbine2103/01,TC255,718.7
2005-09-22T10:39:36+00:00,GasTurbine2103/01,TC256,676.2
2005-09-22T10:39:36+00:00,GasTurbine2103/01,TC257,782.599
2005-09-22T10:39:36+00:00,GasTurbine2103/01,TC258,721.299
2005-09-22T10:39:36+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:39:36+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:37+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:37+00:00,GasTurbine2103/01,TC256,675.4
2005-09-22T10:39:37+00:00,GasTurbine2103/01,TC257,782.299
2005-09-22T10:39:37+00:00,GasTurbine2103/01,TC258,720
2005-09-22T10:39:37+00:00,GasTurbine2103/01,TC259,719.7
2005-09-22T10:39:37+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:38+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:39:38+00:00,GasTurbine2103/01,TC256,675.599
2005-09-22T10:39:38+00:00,GasTurbine2103/01,TC257,782.299
2005-09-22T10:39:38+00:00,GasTurbine2103/01,TC258,720.2
2005-09-22T10:39:38+00:00,GasTurbine2103/01,TC259,718.9
2005-09-22T10:39:38+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:39:39+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:39+00:00,GasTurbine2103/01,TC256,677.099
2005-09-22T10:39:39+00:00,GasTurbine2103/01,TC257,782.299
2005-09-22T10:39:39+00:00,GasTurbine2103/01,TC258,720.5
2005-09-22T10:39:39+00:00,GasTurbine2103/01,TC259,720.099
2005-09-22T10:39:39+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:39:40+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:40+00:00,GasTurbine2103/01,TC256,677.4
2005-09-22T10:39:40+00:00,GasTurbine2103/01,TC257,783
2005-09-22T10:39:40+00:00,GasTurbine2103/01,TC258,720.2
2005-09-22T10:39:40+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:39:40+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:41+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:39:41+00:00,GasTurbine2103/01,TC256,675.799
2005-09-22T10:39:41+00:00,GasTurbine2103/01,TC257,780.9
2005-09-22T10:39:41+00:00,GasTurbine2103/01,TC258,719.099
2005-09-22T10:39:41+00:00,GasTurbine2103/01,TC259,718.299
2005-09-22T10:39:41+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:39:42+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:42+00:00,GasTurbine2103/01,TC256,675.299
2005-09-22T10:39:42+00:00,GasTurbine2103/01,TC257,780.9
2005-09-22T10:39:42+00:00,GasTurbine2103/01,TC258,719.7
2005-09-22T10:39:42+00:00,GasTurbine2103/01,TC259,719.799
2005-09-22T10:39:42+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:43+00:00,GasTurbine2103/01,TC255,718.799
2005-09-22T10:39:43+00:00,GasTurbine2103/01,TC256,676
2005-09-22T10:39:43+00:00,GasTurbine2103/01,TC257,781.9
2005-09-22T10:39:43+00:00,GasTurbine2103/01,TC258,720.299
2005-09-22T10:39:43+00:00,GasTurbine2103/01,TC259,720.7
2005-09-22T10:39:43+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:44+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:44+00:00,GasTurbine2103/01,TC256,676.099
2005-09-22T10:39:44+00:00,GasTurbine2103/01,TC257,782
2005-09-22T10:39:44+00:00,GasTurbine2103/01,TC258,720.2
2005-09-22T10:39:44+00:00,GasTurbine2103/01,TC259,719
2005-09-22T10:39:44+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:39:45+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:39:45+00:00,GasTurbine2103/01,TC256,676.2
2005-09-22T10:39:45+00:00,GasTurbine2103/01,TC257,780.799
2005-09-22T10:39:45+00:00,GasTurbine2103/01,TC258,719.299
2005-09-22T10:39:45+00:00,GasTurbine2103/01,TC259,719.5
2005-09-22T10:39:45+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:39:46+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:46+00:00,GasTurbine2103/01,TC256,677.2
2005-09-22T10:39:46+00:00,GasTurbine2103/01,TC257,781.299
2005-09-22T10:39:46+00:00,GasTurbine2103/01,TC258,721.299
2005-09-22T10:39:46+00:00,GasTurbine2103/01,TC259,719.7
2005-09-22T10:39:46+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:47+00:00,GasTurbine2103/01,TC255,95.199
2005-09-22T10:39:47+00:00,GasTurbine2103/01,TC256,675.7
2005-09-22T10:39:47+00:00,GasTurbine2103/01,TC257,783.7
2005-09-22T10:39:47+00:00,GasTurbine2103/01,TC258,720.7
2005-09-22T10:39:47+00:00,GasTurbine2103/01,TC259,718.599
2005-09-22T10:39:47+00:00,GasTurbine2103/01,TC260,86.8
2005-09-22T10:39:48+00:00,GasTurbine2103/01,TC255,95.199
2005-09-22T10:39:48+00:00,GasTurbine2103/01,TC256,677.5
2005-09-22T10:39:48+00:00,GasTurbine2103/01,TC257,783.9
2005-09-22T10:39:48+00:00,GasTurbine2103/01,TC258,720.599
2005-09-22T10:39:48+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:39:48+00:00,GasTurbine2103/01,TC260,86.8
2005-09-22T10:39:49+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:49+00:00,GasTurbine2103/01,TC256,675.9
2005-09-22T10:39:49+00:00,GasTurbine2103/01,TC257,783.5
2005-09-22T10:39:49+00:00,GasTurbine2103/01,TC258,720.4
2005-09-22T10:39:49+00:00,GasTurbine2103/01,TC259,719.799
2005-09-22T10:39:49+00:00,GasTurbine2103/01,TC260,86.8
2005-09-22T10:39:50+00:00,GasTurbine2103/01,TC255,95.199
2005-09-22T10:39:50+00:00,GasTurbine2103/01,TC256,675.299
2005-09-22T10:39:50+00:00,GasTurbine2103/01,TC257,783.5
2005-09-22T10:39:50+00:00,GasTurbine2103/01,TC258,719.4
2005-09-22T10:39:50+00:00,GasTurbine2103/01,TC259,719.9
2005-09-22T10:39:50+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:51+00:00,GasTurbine2103/01,TC255,95.199
2005-09-22T10:39:51+00:00,GasTurbine2103/01,TC256,675.5
2005-09-22T10:39:51+00:00,GasTurbine2103/01,TC257,783
2005-09-22T10:39:51+00:00,GasTurbine2103/01,TC258,718.2
2005-09-22T10:39:51+00:00,GasTurbine2103/01,TC259,718.9
2005-09-22T10:39:51+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:52+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:52+00:00,GasTurbine2103/01,TC256,675.4
2005-09-22T10:39:52+00:00,GasTurbine2103/01,TC257,783.299
2005-09-22T10:39:52+00:00,GasTurbine2103/01,TC258,720
2005-09-22T10:39:52+00:00,GasTurbine2103/01,TC259,720.4
2005-09-22T10:39:52+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:53+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:53+00:00,GasTurbine2103/01,TC256,675.4
2005-09-22T10:39:53+00:00,GasTurbine2103/01,TC257,782
2005-09-22T10:39:53+00:00,GasTurbine2103/01,TC258,719.4
2005-09-22T10:39:53+00:00,GasTurbine2103/01,TC259,717.7
2005-09-22T10:39:53+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:54+00:00,GasTurbine2103/01,TC255,95.199
2005-09-22T10:39:54+00:00,GasTurbine2103/01,TC256,676.299
2005-09-22T10:39:54+00:00,GasTurbine2103/01,TC257,783.9
2005-09-22T10:39:54+00:00,GasTurbine2103/01,TC258,718.9
2005-09-22T10:39:54+00:00,GasTurbine2103/01,TC259,719.299
2005-09-22T10:39:54+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:55+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:55+00:00,GasTurbine2103/01,TC256,674.799
2005-09-22T10:39:55+00:00,GasTurbine2103/01,TC257,782.7
2005-09-22T10:39:55+00:00,GasTurbine2103/01,TC258,719.799
2005-09-22T10:39:55+00:00,GasTurbine2103/01,TC259,718.799
2005-09-22T10:39:55+00:00,GasTurbine2103/01,TC260,86.699
2005-09-22T10:39:56+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:56+00:00,GasTurbine2103/01,TC256,675
2005-09-22T10:39:56+00:00,GasTurbine2103/01,TC257,782.7
2005-09-22T10:39:56+00:00,GasTurbine2103/01,TC258,720.099
2005-09-22T10:39:56+00:00,GasTurbine2103/01,TC259,718.799
2005-09-22T10:39:56+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:57+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:39:57+00:00,GasTurbine2103/01,TC256,675.2
2005-09-22T10:39:57+00:00,GasTurbine2103/01,TC257,783.299
2005-09-22T10:39:57+00:00,GasTurbine2103/01,TC258,721.2
2005-09-22T10:39:57+00:00,GasTurbine2103/01,TC259,719.299
2005-09-22T10:39:57+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:58+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:39:58+00:00,GasTurbine2103/01,TC256,676
2005-09-22T10:39:58+00:00,GasTurbine2103/01,TC257,782.799
2005-09-22T10:39:58+00:00,GasTurbine2103/01,TC258,719.4
2005-09-22T10:39:58+00:00,GasTurbine2103/01,TC259,718.9
2005-09-22T10:39:58+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:39:59+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:39:59+00:00,GasTurbine2103/01,TC256,675.7
2005-09-22T10:39:59+00:00,GasTurbine2103/01,TC257,783.799
2005-09-22T10:39:59+00:00,GasTurbine2103/01,TC258,720
2005-09-22T10:39:59+00:00,GasTurbine2103/01,TC259,718.9
2005-09-22T10:39:59+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:40:00+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:40:00+00:00,GasTurbine2103/01,TC256,676.5
2005-09-22T10:40:00+00:00,GasTurbine2103/01,TC257,783.2
2005-09-22T10:40:00+00:00,GasTurbine2103/01,TC258,720.4
2005-09-22T10:40:00+00:00,GasTurbine2103/01,TC259,720.2
2005-09-22T10:40:00+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:01+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:40:01+00:00,GasTurbine2103/01,TC256,676
2005-09-22T10:40:01+00:00,GasTurbine2103/01,TC257,784.299
2005-09-22T10:40:01+00:00,GasTurbine2103/01,TC258,719.5
2005-09-22T10:40:01+00:00,GasTurbine2103/01,TC259,719.599
2005-09-22T10:40:01+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:40:02+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:02+00:00,GasTurbine2103/01,TC256,676.7
2005-09-22T10:40:02+00:00,GasTurbine2103/01,TC257,785.599
2005-09-22T10:40:02+00:00,GasTurbine2103/01,TC258,719.599
2005-09-22T10:40:02+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:40:02+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:40:03+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:03+00:00,GasTurbine2103/01,TC256,675.599
2005-09-22T10:40:03+00:00,GasTurbine2103/01,TC257,782.2
2005-09-22T10:40:03+00:00,GasTurbine2103/01,TC258,719.7
2005-09-22T10:40:03+00:00,GasTurbine2103/01,TC259,718.5
2005-09-22T10:40:03+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:04+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:40:04+00:00,GasTurbine2103/01,TC256,675.799
2005-09-22T10:40:04+00:00,GasTurbine2103/01,TC257,784.2
2005-09-22T10:40:04+00:00,GasTurbine2103/01,TC258,718.7
2005-09-22T10:40:04+00:00,GasTurbine2103/01,TC259,718.799
2005-09-22T10:40:04+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:05+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:05+00:00,GasTurbine2103/01,TC256,676.299
2005-09-22T10:40:05+00:00,GasTurbine2103/01,TC257,783.5
2005-09-22T10:40:05+00:00,GasTurbine2103/01,TC258,719
2005-09-22T10:40:05+00:00,GasTurbine2103/01,TC259,718.799
2005-09-22T10:40:05+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:06+00:00,GasTurbine2103/01,TC255,717.9
2005-09-22T10:40:06+00:00,GasTurbine2103/01,TC256,675.2
2005-09-22T10:40:06+00:00,GasTurbine2103/01,TC257,783.799
2005-09-22T10:40:06+00:00,GasTurbine2103/01,TC258,717
2005-09-22T10:40:06+00:00,GasTurbine2103/01,TC259,719.099
2005-09-22T10:40:06+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:07+00:00,GasTurbine2103/01,TC255,718.2
2005-09-22T10:40:07+00:00,GasTurbine2103/01,TC256,675.2
2005-09-22T10:40:07+00:00,GasTurbine2103/01,TC257,783.799
2005-09-22T10:40:07+00:00,GasTurbine2103/01,TC258,719.799
2005-09-22T10:40:07+00:00,GasTurbine2103/01,TC259,720
2005-09-22T10:40:07+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:08+00:00,GasTurbine2103/01,TC255,718
2005-09-22T10:40:08+00:00,GasTurbine2103/01,TC256,675.4
2005-09-22T10:40:08+00:00,GasTurbine2103/01,TC257,782.4
2005-09-22T10:40:08+00:00,GasTurbine2103/01,TC258,719.2
2005-09-22T10:40:08+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:40:08+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:09+00:00,GasTurbine2103/01,TC255,718.7
2005-09-22T10:40:09+00:00,GasTurbine2103/01,TC256,676.299
2005-09-22T10:40:09+00:00,GasTurbine2103/01,TC257,783.299
2005-09-22T10:40:09+00:00,GasTurbine2103/01,TC258,719.2
2005-09-22T10:40:09+00:00,GasTurbine2103/01,TC259,718.7
2005-09-22T10:40:09+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:10+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:10+00:00,GasTurbine2103/01,TC256,677
2005-09-22T10:40:10+00:00,GasTurbine2103/01,TC257,784.9
2005-09-22T10:40:10+00:00,GasTurbine2103/01,TC258,719.5
2005-09-22T10:40:10+00:00,GasTurbine2103/01,TC259,719.5
2005-09-22T10:40:10+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:11+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:40:11+00:00,GasTurbine2103/01,TC256,675.799
2005-09-22T10:40:11+00:00,GasTurbine2103/01,TC257,783.299
2005-09-22T10:40:11+00:00,GasTurbine2103/01,TC258,718.7
2005-09-22T10:40:11+00:00,GasTurbine2103/01,TC259,718.2
2005-09-22T10:40:11+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:12+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:12+00:00,GasTurbine2103/01,TC256,675.299
2005-09-22T10:40:12+00:00,GasTurbine2103/01,TC257,784.7
2005-09-22T10:40:12+00:00,GasTurbine2103/01,TC258,718.299
2005-09-22T10:40:12+00:00,GasTurbine2103/01,TC259,718.299
2005-09-22T10:40:12+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:40:13+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:40:13+00:00,GasTurbine2103/01,TC256,676.4
2005-09-22T10:40:13+00:00,GasTurbine2103/01,TC257,784.099
2005-09-22T10:40:13+00:00,GasTurbine2103/01,TC258,719.299
2005-09-22T10:40:13+00:00,GasTurbine2103/01,TC259,718.7
2005-09-22T10:40:13+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:14+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:14+00:00,GasTurbine2103/01,TC256,675.2
2005-09-22T10:40:14+00:00,GasTurbine2103/01,TC257,782
2005-09-22T10:40:14+00:00,GasTurbine2103/01,TC258,718.599
2005-09-22T10:40:14+00:00,GasTurbine2103/01,TC259,719.9
2005-09-22T10:40:14+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:15+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:15+00:00,GasTurbine2103/01,TC256,675.2
2005-09-22T10:40:15+00:00,GasTurbine2103/01,TC257,785.099
2005-09-22T10:40:15+00:00,GasTurbine2103/01,TC258,719
2005-09-22T10:40:15+00:00,GasTurbine2103/01,TC259,718.7
2005-09-22T10:40:15+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:16+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T10:40:16+00:00,GasTurbine2103/01,TC256,676.299
2005-09-22T10:40:16+00:00,GasTurbine2103/01,TC257,784.7
2005-09-22T10:40:16+00:00,GasTurbine2103/01,TC258,720.799
2005-09-22T10:40:16+00:00,GasTurbine2103/01,TC259,719.5
2005-09-22T10:40:16+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:17+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:17+00:00,GasTurbine2103/01,TC256,677
2005-09-22T10:40:17+00:00,GasTurbine2103/01,TC257,785.7
2005-09-22T10:40:17+00:00,GasTurbine2103/01,TC258,720.2
2005-09-22T10:40:17+00:00,GasTurbine2103/01,TC259,720.299
2005-09-22T10:40:17+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:18+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:18+00:00,GasTurbine2103/01,TC256,675.5
2005-09-22T10:40:18+00:00,GasTurbine2103/01,TC257,784.099
2005-09-22T10:40:18+00:00,GasTurbine2103/01,TC258,718.299
2005-09-22T10:40:18+00:00,GasTurbine2103/01,TC259,719.5
2005-09-22T10:40:18+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:19+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T10:40:19+00:00,GasTurbine2103/01,TC256,675.799
2005-09-22T10:40:19+00:00,GasTurbine2103/01,TC257,783.2
2005-09-22T10:40:19+00:00,GasTurbine2103/01,TC258,719.599
2005-09-22T10:40:19+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:40:19+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:20+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:20+00:00,GasTurbine2103/01,TC256,676.2
2005-09-22T10:40:20+00:00,GasTurbine2103/01,TC257,784
2005-09-22T10:40:20+00:00,GasTurbine2103/01,TC258,719.799
2005-09-22T10:40:20+00:00,GasTurbine2103/01,TC259,720.599
2005-09-22T10:40:20+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:21+00:00,GasTurbine2103/01,TC255,718.2
2005-09-22T10:40:21+00:00,GasTurbine2103/01,TC256,676.799
2005-09-22T10:40:21+00:00,GasTurbine2103/01,TC257,784.5
2005-09-22T10:40:21+00:00,GasTurbine2103/01,TC258,720.5
2005-09-22T10:40:21+00:00,GasTurbine2103/01,TC259,719.5
2005-09-22T10:40:21+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:22+00:00,GasTurbine2103/01,TC255,719.099
2005-09-22T10:40:22+00:00,GasTurbine2103/01,TC256,676.4
2005-09-22T10:40:22+00:00,GasTurbine2103/01,TC257,782.9
2005-09-22T10:40:22+00:00,GasTurbine2103/01,TC258,720.299
2005-09-22T10:40:22+00:00,GasTurbine2103/01,TC259,718.2
2005-09-22T10:40:22+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:23+00:00,GasTurbine2103/01,TC255,717.4
2005-09-22T10:40:23+00:00,GasTurbine2103/01,TC256,676.099
2005-09-22T10:40:23+00:00,GasTurbine2103/01,TC257,784.9
2005-09-22T10:40:23+00:00,GasTurbine2103/01,TC258,720.2
2005-09-22T10:40:23+00:00,GasTurbine2103/01,TC259,719
2005-09-22T10:40:23+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:24+00:00,GasTurbine2103/01,TC255,718
2005-09-22T10:40:24+00:00,GasTurbine2103/01,TC256,675.5
2005-09-22T10:40:24+00:00,GasTurbine2103/01,TC257,783
2005-09-22T10:40:24+00:00,GasTurbine2103/01,TC258,720.9
2005-09-22T10:40:24+00:00,GasTurbine2103/01,TC259,720.4
2005-09-22T10:40:24+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:25+00:00,GasTurbine2103/01,TC255,718.299
2005-09-22T10:40:25+00:00,GasTurbine2103/01,TC256,676.4
2005-09-22T10:40:25+00:00,GasTurbine2103/01,TC257,784.299
2005-09-22T10:40:25+00:00,GasTurbine2103/01,TC258,719.5
2005-09-22T10:40:25+00:00,GasTurbine2103/01,TC259,720
2005-09-22T10:40:25+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:26+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:26+00:00,GasTurbine2103/01,TC256,676
2005-09-22T10:40:26+00:00,GasTurbine2103/01,TC257,783.5
2005-09-22T10:40:26+00:00,GasTurbine2103/01,TC258,719.2
2005-09-22T10:40:26+00:00,GasTurbine2103/01,TC259,719.4
2005-09-22T10:40:26+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:27+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T10:40:27+00:00,GasTurbine2103/01,TC256,675.5
2005-09-22T10:40:27+00:00,GasTurbine2103/01,TC257,782.5
2005-09-22T10:40:27+00:00,GasTurbine2103/01,TC258,718.7
2005-09-22T10:40:27+00:00,GasTurbine2103/01,TC259,720.7
2005-09-22T10:40:27+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:28+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T10:40:28+00:00,GasTurbine2103/01,TC256,676.299
2005-09-22T10:40:28+00:00,GasTurbine2103/01,TC257,784.5
2005-09-22T10:40:28+00:00,GasTurbine2103/01,TC258,719.799
2005-09-22T10:40:28+00:00,GasTurbine2103/01,TC259,720.7
2005-09-22T10:40:28+00:00,GasTurbine2103/01,TC260,86.3
2005-09-22T10:40:29+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:29+00:00,GasTurbine2103/01,TC256,676.7
2005-09-22T10:40:29+00:00,GasTurbine2103/01,TC257,783.2
2005-09-22T10:40:29+00:00,GasTurbine2103/01,TC258,718.7
2005-09-22T10:40:29+00:00,GasTurbine2103/01,TC259,718.799
2005-09-22T10:40:29+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:30+00:00,GasTurbine2103/01,TC255,718
2005-09-22T10:40:30+00:00,GasTurbine2103/01,TC256,677
2005-09-22T10:40:30+00:00,GasTurbine2103/01,TC257,784.799
2005-09-22T10:40:30+00:00,GasTurbine2103/01,TC258,718.5
2005-09-22T10:40:30+00:00,GasTurbine2103/01,TC259,719.9
2005-09-22T10:40:30+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:31+00:00,GasTurbine2103/01,TC255,719.4
2005-09-22T10:40:31+00:00,GasTurbine2103/01,TC256,677.4
2005-09-22T10:40:31+00:00,GasTurbine2103/01,TC257,785.599
2005-09-22T10:40:31+00:00,GasTurbine2103/01,TC258,717.7
2005-09-22T10:40:31+00:00,GasTurbine2103/01,TC259,719.5
2005-09-22T10:40:31+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:32+00:00,GasTurbine2103/01,TC255,718.5
2005-09-22T10:40:32+00:00,GasTurbine2103/01,TC256,676.2
2005-09-22T10:40:32+00:00,GasTurbine2103/01,TC257,783.599
2005-09-22T10:40:32+00:00,GasTurbine2103/01,TC258,719.2
2005-09-22T10:40:32+00:00,GasTurbine2103/01,TC259,718.2
2005-09-22T10:40:32+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:33+00:00,GasTurbine2103/01,TC255,718.2
2005-09-22T10:40:33+00:00,GasTurbine2103/01,TC256,676.9
2005-09-22T10:40:33+00:00,GasTurbine2103/01,TC257,785.299
2005-09-22T10:40:33+00:00,GasTurbine2103/01,TC258,718.799
2005-09-22T10:40:33+00:00,GasTurbine2103/01,TC259,720.2
2005-09-22T10:40:33+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:40:34+00:00,GasTurbine2103/01,TC255,717.9
2005-09-22T10:40:34+00:00,GasTurbine2103/01,TC256,675.9
2005-09-22T10:40:34+00:00,GasTurbine2103/01,TC257,783.299
2005-09-22T10:40:34+00:00,GasTurbine2103/01,TC258,719.299
2005-09-22T10:40:34+00:00,GasTurbine2103/01,TC259,718.799
2005-09-22T10:40:34+00:00,GasTurbine2103/01,TC260,86.599
2005-09-22T10:40:35+00:00,GasTurbine2103/01,TC255,718.4
2005-09-22T10:40:35+00:00,GasTurbine2103/01,TC256,676.2
2005-09-22T10:40:35+00:00,GasTurbine2103/01,TC257,785
2005-09-22T10:40:35+00:00,GasTurbine2103/01,TC258,719.2
2005-09-22T10:40:35+00:00,GasTurbine2103/01,TC259,718.5
2005-09-22T10:40:35+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:36+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:36+00:00,GasTurbine2103/01,TC256,675.2
2005-09-22T10:40:36+00:00,GasTurbine2103/01,TC257,782.5
2005-09-22T10:40:36+00:00,GasTurbine2103/01,TC258,718.7
2005-09-22T10:40:36+00:00,GasTurbine2103/01,TC259,718.4
2005-09-22T10:40:36+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:37+00:00,GasTurbine2103/01,TC255,95.099
2005-09-22T10:40:37+00:00,GasTurbine2103/01,TC256,675.799
2005-09-22T10:40:37+00:00,GasTurbine2103/01,TC257,785.2
2005-09-22T10:40:37+00:00,GasTurbine2103/01,TC258,718.7
2005-09-22T10:40:37+00:00,GasTurbine2103/01,TC259,719
2005-09-22T10:40:37+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:38+00:00,GasTurbine2103/01,TC255,95
2005-09-22T10:40:38+00:00,GasTurbine2103/01,TC256,674.4
2005-09-22T10:40:38+00:00,GasTurbine2103/01,TC257,785
2005-09-22T10:40:38+00:00,GasTurbine2103/01,TC258,719.799
2005-09-22T10:40:38+00:00,GasTurbine2103/01,TC259,719.9
2005-09-22T10:40:38+00:00,GasTurbine2103/01,TC260,86.5
2005-09-22T10:40:39+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T10:40:39+00:00,GasTurbine2103/01,TC256,676.7
2005-09-22T10:40:39+00:00,GasTurbine2103/01,TC257,784.9
2005-09-22T10:40:39+00:00,GasTurbine2103/01,TC258,720.9
2005-09-22T10:40:39+00:00,GasTurbine2103/01,TC259,720.299
2005-09-22T10:40:39+00:00,GasTurbine2103/01,TC260,86.4
2005-09-22T10:40:40+00:00,GasTurbine2103/01,TC255,717.099
2005-09-22T10:40:40+00:00,GasTurbine2103/01,TC256,675
2005-09-22T10:40:40+00:00,GasTurbine2103/01,TC257,784.4
2005-09-22T10:40:40+00:00,GasTurbine2103/01,TC258,720.5
2005-09-22T10:40:40+00:00,GasTurbine2103/01,TC259,717.7
